node_id,degree,betweenness,closeness,eigenvector,composite,lat,lon,frequency
122,0.004819277108433735,0.01904429311448693,0.02490062029287634,3.647860295938345e-10,0.03625292415758381,23.96017017555079,113.27696652732976,0
123,0.00963855421686747,0.018863861242069728,0.012327823591908125,0.41728164547209723,0.062645626126092,23.36284601812072,111.50369232283036,0
124,0.00963855421686747,0.004823157363754535,0.02680031550301362,0.0012218712000709594,0.01620111624210415,23.3004739148032,113.16197982294528,0
125,0.0024096385542168677,0.0,0.026099164246521263,0.0003686208973631738,0.007194717055362225,23.34929592835837,113.12673741590024,0
126,0.004819277108433735,0.0005471160002328152,0.0318217434619245,6.804908091955592e-10,0.010197514187354064,23.16891657245553,112.71575553951736,0
127,0.004819277108433735,0.0,0.014989410596433874,5.590421970661082e-06,0.004271701574643147,23.13861911262796,111.75440232884328,0
128,0.004819277108433735,0.036336355313132035,0.027848068199350692,3.1376150235600363e-07,0.06346066115431617,23.098920749317173,113.40261980584783,0
129,0.0072289156626506035,0.3547989057679995,0.03346439004675271,2.6215864569476628e-09,0.550274615547893,23.16872955569492,112.727245750384,0
130,0.004819277108433735,0.004795995576508934,0.021360026949081012,1.1697253623614782e-16,0.013497849861377415,23.10345486266428,113.8707372457582,0
131,0.004819277108433735,0.36682381700715905,0.03599348791962666,7.225184699948484e-08,0.5688753880636309,23.155777129673943,112.78723919677932,0
132,0.004819277108433735,0.21465967851160797,0.04010241375297267,1.974648108895894e-09,0.33854891257917613,22.998264759408386,113.2516217362222,0
134,0.004819277108433735,0.3041732145975205,0.025471593861813142,9.29379509319819e-05,0.4703536099933947,23.07335145151006,112.52917891286492,0
135,0.0072289156626506035,0.018764914731389325,0.01232745384224279,0.3537790694783914,0.05753449336660735,23.42740215642314,111.4958647304256,0
136,0.004819277108433735,0.23181467531039718,0.03481952207338333,1.34545093835169e-09,0.3630574759413797,23.0305223073137,113.51485405723622,0
137,0.004819277108433735,0.1247800865296935,0.03568101732391847,1.0856337442420153e-09,0.20042837884720038,22.97766909482569,112.98181948437424,0
138,0.004819277108433735,0.03308305686514172,0.026863375068903062,8.63776381455964e-09,0.05821165637895672,23.745829507476305,113.19875590813044,0
139,0.004819277108433735,0.0018508817880216516,0.03238336263427488,1.0273542062678394e-09,0.012351590430984044,23.168424672207088,112.72031646184328,0
