node_id,cluster_id,lat,lon,type,frequency,ship_count,type_distribution,detailed_type,node_count,final_type
1914,-1,23.04676333773971,113.24764626451177,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
1915,-1,23.046616990669587,113.24971336938592,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
1916,-1,23.04714435266459,113.24587433130152,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
1917,-1,23.047265583294713,113.2482986932265,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
1918,-1,23.047407665955657,113.3450607519279,waypoint,3,1,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
1919,-1,23.047639999854667,113.24869816384198,turn_point,3,2,"{'turn_point': 1, 'waypoint': 1, 'stop_point': 1}",turn_point,1,low_frequency_point
1920,-1,23.04768396280116,113.25075589880434,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
1921,-1,23.047763365362442,113.25119611371787,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
1922,-1,23.047844525402837,113.33678351952297,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
1923,-1,23.047841704661078,113.41230969090823,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
1924,-1,23.04817896796736,113.33213312620482,turn_point,3,2,"{'turn_point': 2, 'waypoint': 1}",merge_point,1,low_frequency_point
1925,-1,23.048212603413635,113.33580880345647,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
1926,-1,23.048306735492105,113.35816824820716,waypoint,3,2,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
1927,-1,23.048587418297377,113.25029345961109,waypoint,3,3,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
1928,-1,23.048867030244896,113.33080277563465,turn_point,3,2,"{'waypoint': 1, 'turn_point': 2}",turn_point,1,low_frequency_point
1929,-1,23.048689153893775,113.52215306677765,waypoint,3,3,{'waypoint': 3},turn_point,1,low_frequency_point
1930,-1,23.04932899895711,113.33031506924918,waypoint,3,3,"{'waypoint': 2, 'stop_point': 1}",turn_point,1,low_frequency_point
